A/S Nørresundby Bank,4.29,4.70,4.70,4.20,4.50,5.10,5.30,5.50,6.00,4.90,4.90,4.50,3.90,3.80,3.40,,,,,
Løkken Sparebank A/S,2.00,2.60,2.50,2.50,2.80,2.90,3.40,3.40,0.00,,,,,,,,,,,
"Lolland A/S, Sparekassen",3.20,3.50,3.20,3.10,3.40,3.80,3.80,3.80,4.30,4.70,6.60,8.50,,,,,,,,
Lollands Bank A/S,3.90,4.10,4.10,3.60,3.80,4.10,4.00,4.20,4.70,4.20,4.10,4.10,3.60,4.90,4.60,4.10,3.62,3.59,3.66,3.33
Lunar Bank A/S,,,,,,,,,,,,,,,,,,,,0.00
Lunde-Kvong Andelskasse,2.20,2.46,2.51,2.58,2.53,3.51,4.77,5.14,5.96,4.65,5.39,,,,,,,,,
Maj Bank A/S,,,,,,,,,,,,,,,,0.00,0.00,,,
Max Bank af 2011 A/S,5.40,5.60,4.90,4.80,6.30,6.90,7.60,10.10,11.80,13.80,13.40,,,,,,,,,
Merkur Andelskasse,6.00,6.30,6.10,4.60,4.80,4.40,4.50,5.30,5.80,6.10,6.10,6.60,6.30,6.30,6.00,5.70,5.29,5.55,5.33,4.57
Middelfart Sparekasse,4.60,4.50,3.90,3.40,4.00,4.30,4.60,5.40,5.90,6.50,6.30,6.10,5.90,5.40,5.10,4.70,4.70,4.90,4.80,4.30
"Midt Vest, Sparekassen",2.80,2.80,2.90,2.40,2.30,2.10,,,,,,,,,,,,,,
"Midtbank, Aktieselskab",8.40,10.60,,,,,,,,,,,,,,,,,,
"Midtfjord, Sparekassen",3.90,4.20,3.80,3.20,3.30,2.70,2.80,2.80,3.40,4.00,23.70,,,,,,,,,
Møns Bank A/S,3.60,3.80,3.50,3.10,2.80,3.20,3.40,3.40,3.80,3.60,3.80,3.90,3.90,4.20,4.00,3.80,4.10,4.05,3.39,3.33
Mørke Sparekasse,5.20,4.40,4.50,4.50,5.30,4.70,4.70,,,,,,,,,,,,,
Morsø Andelskasse JAK,3.50,3.80,3.80,3.40,3.80,3.70,4.28,,,,,,,,,,,,,
"Morsø Bank, Aktieselskabet",4.50,4.20,4.00,4.70,5.30,6.10,8.30,8.80,11.30,15.40,,,,,,,,,,
Nees Sparekasse,1.20,1.50,,,,,,,,,,,,,,,,,,
Nordea Bank Danmark A/S,9.20,10.10,9.70,8.70,8.30,9.59,9.98,9.88,11.52,12.20,10.98,8.50,6.80,5.80,5.10,5.10,,,,
Nordea Investment Management Bank A/S,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Nordea Securities Bank Danmark A/S,,0.00,,,,,,,,,,,,,,,,,,
"Nordfyns Bank, Aktieselskabet",7.77,8.40,6.00,4.80,4.70,5.00,5.90,6.30,7.40,6.40,6.60,7.00,5.50,5.20,4.70,4.50,4.60,4.10,3.80,3.40
Nordjyske Bank A/S,3.82,3.90,4.10,3.60,4.00,4.50,4.80,4.90,5.40,5.50,5.00,4.60,4.30,4.10,3.90,4.10,3.90,4.00,,
Nykredit Bank A/S,7.40,8.20,8.70,7.80,7.20,7.20,7.60,7.20,10.50,5.60,5.20,5.50,6.00,7.20,6.70,5.30,4.99,4.12,4.58,4.63
Nykredit Portefølje Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Ø. Brønderslev Sparekasse,3.50,3.30,4.00,3.50,3.50,3.30,3.30,3.30,3.90,4.60,,,,,,,,,,
Øster og Vester Alling Sparekasse,1.90,1.80,,,,,,,,,,,,,,,,,,
Østervrå Andelskasse,1.70,1.90,1.50,1.90,2.10,3.00,3.50,4.20,3.70,3.40,3.70,3.90,3.70,3.90,4.40,5.40,6.50,5.10,4.75,5.00
Østjydsk Bank A/S,6.19,6.20,5.60,5.40,5.60,5.70,6.20,7.00,7.00,7.40,7.60,6.80,8.40,10.70,18.00,7.20,6.40,9.30,,
Østvendsyssel J.A.K. Andelskassen,2.80,2.80,,,,,,,,,,,,,,,,,,
PenSam Bank A/S,1.80,1.80,1.80,1.80,1.90,1.70,2.40,3.10,3.90,3.60,3.40,3.20,2.90,3.40,3.60,4.00,4.10,4.10,4.80,4.90
PFA Bank A/S,,,,,,,,,1.91,2.57,2.05,1.85,1.29,0.00,0.00,0.00,0.00,,,
"Ravsted, Sparekassen",4.10,4.20,,,,,,,,,,,,,,,,,,
Refsnæs Sparekasse,2.00,2.00,1.80,1.90,2.10,1.80,1.90,1.70,2.00,1.70,2.20,2.70,3.10,3.20,3.50,3.70,3.60,,,
"Ringkjøbing Bank, Aktieselskabet",5.20,5.00,4.60,4.60,5.60,7.30,8.00,8.70,,,,,,,,,,,,
Ringkjøbing Landbobank. Aktieselskab,4.20,4.50,4.40,4.50,5.30,6.60,7.50,7.90,7.80,6.30,5.70,5.10,4.60,4.80,5.00,5.20,4.90,5.10,4.60,4.70
Rise Flemløse Sparekasse,4.70,5.20,4.90,4.00,3.50,3.40,3.20,3.00,3.50,3.60,4.00,4.80,4.70,4.60,4.10,4.00,3.50,3.20,2.75,2.42
"Rødding, J.A.K. Andelskasse",1.70,1.60,1.30,1.80,1.50,1.20,1.10,1.20,,,,,,,,,,,,
Rønde Sparekasse,3.10,2.60,1.80,1.60,1.60,1.60,1.70,1.70,2.00,1.90,1.60,1.70,2.60,3.00,3.30,3.20,3.10,3.20,3.33,2.89
Roskilde Bank A/S,8.20,8.30,7.50,6.70,9.20,9.00,9.50,12.40,,,,,,,,,,,,
Roslev Sparekasse,2.60,3.20,3.20,2.50,2.50,2.10,,,,,,,,,,,,,,
Ryslinge Andelskasse,2.00,2.20,2.30,2.40,2.30,2.10,2.30,2.70,3.60,3.60,5.60,,,,,,,,,
Salling Bank A/S,9.10,8.50,6.90,5.90,5.50,5.80,6.30,7.80,8.70,9.30,9.60,9.80,8.40,7.50,7.30,4.60,4.36,3.05,3.68,3.26
Sammenslutningen Danske Andelskasser,5.90,5.90,5.10,4.60,4.60,4.40,4.10,4.30,5.40,5.70,6.20,,,,,,,,,
Saxo Bank A/S,,0.60,0.50,0.50,0.50,0.40,0.40,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.02,0.01,0.02,0.02,0.02,0.01
Saxo Privatbank A/S,3.10,3.20,3.90,3.30,3.60,3.50,3.60,3.20,5.70,6.20,15.60,15.66,11.64,11.10,5.47,4.50,4.40,3.90,,
Saxo Treasury Bank A/S,,0.14,0.59,1.06,1.73,2.90,3.53,4.99,1.62,2.69,2.42,,,,,,,,,
Sdr. Lem Andelskasse,1.60,2.90,3.90,4.60,0.00,,,,,,,,,,,,,,,
Skælskør Bank Aktieselskab,4.50,4.80,4.10,3.30,3.80,5.00,5.50,6.30,8.90,15.20,,,,,,,,,,
SkandiaBanken A/S,3.80,4.40,,,,,,,,,,,,,,,,,,
Skandinaviska Enskilda Banken A/S,0.60,0.70,0.80,0.90,0.20,0.40,1.00,0.50,0.30,0.30,0.30,0.50,,,,,,,,
Skjern Bank A/S,5.79,6.00,6.00,5.40,5.50,5.50,7.40,7.30,8.10,9.80,9.50,9.30,6.40,6.40,7.00,6.30,5.80,4.80,4.70,4.20
"Slagelse, Andelskassen J.A.K.",7.58,7.20,7.62,7.88,7.46,7.24,7.84,7.40,8.34,7.46,7.55,8.60,8.60,12.56,18.94,2.46,,,,
Snedsted-Nørhå Sparekasse,5.60,5.00,4.30,3.50,3.70,,,,,,,,,,,,,,,
Snesere Sogns Spare- og Lånekasse,0.45,,,,,,,,,,,,,,,,,,,
Søby-Skader-Halling Sparekasse,2.10,1.90,2.00,1.90,1.70,1.60,1.60,2.00,2.60,2.60,2.60,2.40,2.20,1.90,1.70,1.70,1.90,,,
Sønderhå-Hørsted Sparekasse,3.70,3.40,3.70,3.30,4.00,3.80,3.90,3.90,4.20,4.20,4.00,4.50,4.40,4.30,4.20,4.10,4.00,3.70,3.55,3.18
Spar Nord Bank A/S,9.30,9.50,8.50,8.40,8.10,8.70,9.20,9.60,11.00,9.00,8.90,8.10,6.20,5.60,5.00,4.80,4.78,5.21,4.80,5.26
Spar Salling Sparekasse,4.60,4.70,4.00,3.50,3.90,4.00,4.70,4.70,5.90,7.00,6.60,6.90,,,,,,,,
Sparbank A/S,5.80,6.10,6.00,5.70,6.00,6.50,7.60,7.90,9.70,9.10,6.30,7.80,,,,,,,,
Spare- og Laanekassen i Vium Sogn,4.12,4.40,4.70,5.30,22.50,,,,,,,,,,,,,,,
Sparebank Østjylland,2.70,2.60,2.80,3.10,3.20,3.60,4.50,5.90,8.00,9.30,9.10,14.30,,,,,,,,
Sparekassen Balling,3.10,2.80,2.80,2.20,2.40,2.20,2.40,2.70,3.40,2.50,2.40,2.50,2.50,2.40,2.40,2.70,2.90,2.80,2.77,2.65
Sparekassen Bredebro,2.60,2.90,2.60,2.40,2.30,2.30,2.80,3.70,4.30,4.60,4.40,4.40,4.30,4.20,3.80,3.70,3.80,3.40,3.46,3.37
Sparekassen Den lille Bikube,3.80,5.10,4.90,5.10,4.50,4.00,3.90,4.10,4.30,4.50,4.40,4.60,4.70,4.80,4.40,3.80,3.70,3.60,3.81,3.37
Sparekassen Djursland,3.90,3.80,3.20,3.10,3.20,2.60,2.90,3.20,4.10,3.40,3.70,4.40,3.80,3.90,5.20,5.00,4.80,3.70,3.57,2.88
Sparekassen for Nr. Nebel og Omegn,6.00,5.60,4.90,4.20,4.70,4.20,4.10,4.80,5.20,5.00,4.60,5.50,4.40,3.50,3.20,2.90,2.70,2.50,2.33,2.24
Sparekassen Fyn A/S,3.20,3.20,3.50,3.30,3.70,4.10,4.50,4.60,4.90,4.80,4.90,4.70,7.20,6.40,4.10,3.70,,,,
Sparekassen Hobro,2.90,3.00,2.80,2.70,2.60,2.80,3.00,3.20,3.20,3.30,3.20,3.10,3.10,3.30,,,,,,
Sparekassen Hvetbo A/S,2.70,2.50,2.20,2.30,2.80,2.50,2.70,3.50,4.40,4.20,3.90,5.30,,,,,,,,
Sparekassen i Skals,3.50,3.30,3.30,3.00,3.10,3.40,3.20,3.30,3.70,4.00,4.00,4.30,,,,,,,,
Sparekassen Kronjylland,3.60,3.70,3.50,3.10,3.10,2.80,3.10,3.30,3.70,3.50,3.70,4.00,4.60,4.20,4.10,3.90,4.10,4.10,4.20,3.70
Sparekassen Limfjorden,7.60,6.70,5.00,4.70,4.30,4.70,4.40,4.20,4.90,4.90,5.70,11.80,,,,,,,,
Sparekassen Midtdjurs,2.60,2.70,2.50,2.40,2.10,1.90,1.90,2.00,2.80,3.40,4.10,,,,,,,,,
Sparekassen Nordmors,2.50,2.40,2.20,2.10,2.00,2.00,2.00,2.07,,,,,,,,,,,,
Sparekassen Sjælland-Fyn A/S,4.02,3.90,3.70,3.40,3.60,4.20,4.80,4.40,4.40,4.60,4.30,5.20,4.25,4.90,4.10,2.70,4.10,4.20,4.00,3.80
Sparekassen Spar Mors,5.80,5.70,0.00,4.50,3.70,3.80,3.80,4.70,,,,,,,,,,,,
Sparekassen Thy,2.90,3.00,3.30,3.00,3.00,3.40,3.80,4.10,4.50,3.90,3.80,3.90,3.90,3.60,2.90,3.00,2.90,2.80,2.74,2.37
Sparekassen Vendsyssel,3.20,3.20,2.90,3.00,3.10,2.70,3.10,3.30,4.30,4.70,4.60,4.60,4.90,4.60,4.60,4.50,4.10,3.90,3.89,3.33
St. Brøndum Sparekasse,4.80,4.70,4.70,4.00,4.00,3.20,3.00,2.90,,,,,,,,,,,,
Stadil Sparekasse,2.41,2.22,2.40,2.07,2.00,1.56,1.52,2.42,3.50,3.20,3.00,3.10,3.30,3.30,3.00,2.71,3.22,3.90,3.93,4.03
"Sundsøre, Sparekassen",2.30,2.10,1.70,1.80,1.70,1.70,,,,,,,,,,,,,,
Sydbank A/S,10.92,10.90,10.80,9.20,10.70,12.10,11.40,12.30,13.50,9.50,8.70,7.90,7.40,6.80,6.70,7.40,7.10,5.80,5.80,6.30
"Tarm Bank, Aktieselskabet",3.12,2.80,,,,,,,,,,,,,,,,,,
Thiset og Omegns Spare- Og Lånekasse,1.80,1.40,1.30,1.00,1.30,0.80,,,,,,,,,,,,,,
Thisted Andelskasse,4.20,4.10,4.30,4.60,5.10,5.10,6.50,6.60,6.90,,,,,,,,,,,
Tødsø-Erslev Sparekasse,3.20,3.50,,,,,,,,,,,,,,,,,,
Tønder Bank A/S,6.28,6.00,4.90,5.20,5.30,5.30,5.50,6.10,6.70,7.50,6.70,6.50,,,,,,,,
Totalbanken A/S,5.60,5.60,4.90,4.40,4.50,5.50,6.10,6.30,6.10,6.30,6.00,7.20,8.20,7.90,7.10,4.60,4.51,4.73,4.87,4.00
Tved Sparekasse,4.90,4.90,4.90,4.90,3.80,2.80,2.50,2.80,3.50,3.60,,,,,,,,,,
Ulfborg Sparekasse,0.60,0.59,0.60,0.45,0.42,0.38,0.22,0.24,0.45,0.41,0.35,0.33,0.34,0.34,0.30,,,,,
Ulsted Sparekasse,4.70,4.10,3.70,3.80,3.80,3.70,3.80,3.90,,,,,,,,,,,,
Vendsyssel Bank A/S,4.50,4.70,,,,,,,,,,,,,,,,,,
Vestfyns Bank A/S,6.17,6.00,6.10,5.20,5.20,5.30,5.50,6.10,5.90,5.90,5.70,5.60,5.10,,,,,,,
Vestjysk Bank A/S,11.10,11.80,5.40,5.40,5.50,6.40,7.00,8.50,10.90,11.20,11.00,12.80,21.20,19.60,11.40,9.50,8.43,4.62,4.17,3.46
"Vinderup Bank, A/S",4.30,4.00,3.90,3.70,3.40,3.30,3.10,3.40,3.30,3.10,2.90,3.40,,,,,,,,
Vistoft Sparekasse,5.10,4.30,3.30,2.90,2.50,2.00,2.50,3.70,4.50,4.30,4.10,4.00,4.20,7.20,,,,,,
Vokslev Sogns Spare- og Laanekasse,4.80,4.30,4.90,4.40,5.60,5.80,6.70,6.70,6.10,6.20,5.61,4.96,,,,,,,,
Vorbasse-Hejnsvig Sparekasse,3.30,2.90,2.50,2.40,3.10,2.80,3.00,3.20,3.60,3.50,4.20,4.20,6.90,6.50,5.50,,,,,
Vordingborg Bank A/S,4.50,4.70,4.30,3.50,3.70,3.50,4.30,5.20,5.60,6.60,6.90,6.70,7.10,,,,,,,